duration,orig_bytes,resp_bytes,conn_state,history,label
1777.3826934809213,699,852,S1,ShAdDaf,C&C
1.1316232470490948,4280,4155,SF,ShADadfF,Normal
0.11440436911375894,1073,0,S0,S,Mirai
109.81269648977083,97384,33874,OTH,D,Malware
0.24069808850027197,977,0,S0,S,Mirai
0.11327114277756753,1431,0,S0,S,Mirai
13.024267798838254,56943,12124,OTH,D,Malware
44.159076920373636,32843,20008,OTH,D,Malware
0.9967192453066703,2632,19649,SF,ShADadfF,Normal
771.3969808785748,475,282,S1,ShAdDaf,C&C
8.612407933095728,33566,46553,OTH,D,Malware
1.8852409449729715,660,1599,SF,ShADadfF,Normal
0.02355590186570141,1433,0,S0,S,Mirai
14.536670705503482,49821,11219,OTH,D,Malware
9.60495859467441,2778,9974,SF,ShADadfF,Normal
50.28556424793628,88264,10564,OTH,D,Malware
1.8533456518214393,2939,8479,SF,ShADadfF,Normal
8.240793218246226,4082,8155,SF,ShADadfF,Normal
26.607636927014816,46918,22502,OTH,D,Malware
756.0256038987343,76,861,S1,ShAdDaf,C&C
0.429608623428803,590,0,S0,S,Mirai
0.9867343204513607,4739,16124,SF,ShADadfF,Normal
0.2629976967183405,1208,0,S0,S,Mirai
9.846804204490589,3329,19497,SF,ShADadfF,Normal
1.9700629905715497,1154,12546,SF,ShADadfF,Normal
2053.694453007958,913,56,S1,ShAdDaf,C&C
8.702505330252729,236,13848,SF,ShADadfF,Normal
0.09489556398955404,1491,0,S0,S,Mirai
0.44367684430556664,1057,0,S0,S,Mirai
0.4787791569854038,512,0,S0,S,Mirai
60.020261132123984,10744,11411,OTH,D,Malware
4.978993322912718,2620,1687,SF,ShADadfF,Normal
0.22810836309635557,1044,0,S0,S,Mirai
8.64634218825099,192,4164,SF,ShADadfF,Normal
0.8937442968320841,855,3109,SF,ShADadfF,Normal
0.368277042171124,3282,7539,SF,ShADadfF,Normal
2279.243721691433,827,714,S1,ShAdDaf,C&C
4.344224188045707,4058,7134,SF,ShADadfF,Normal
1382.3918704272587,59,626,S1,ShAdDaf,C&C
35.62264226832947,72971,47546,OTH,D,Malware
0.08423101541756524,1236,0,S0,S,Mirai
29.051638063080134,90953,40441,OTH,D,Malware
7.343544080424915,2109,8231,SF,ShADadfF,Normal
0.39944999490278366,1030,0,S0,S,Mirai
0.3365392386206575,993,0,S0,S,Mirai
5.740472438048037,2914,17614,SF,ShADadfF,Normal
0.3327433655952571,2901,12293,SF,ShADadfF,Normal
64.4195053663043,53684,27040,OTH,D,Malware
1687.6904859469132,385,84,S1,ShAdDaf,C&C
3012.3522185130696,847,164,S1,ShAdDaf,C&C
1.9402936779016238,149,2194,SF,ShADadfF,Normal
0.04110253887628439,931,0,S0,S,Mirai
34.34529714659588,41821,14770,OTH,D,Malware
1259.2732824147683,607,937,S1,ShAdDaf,C&C
68.59968488747046,67414,31568,OTH,D,Malware
1985.1153349250633,470,378,S1,ShAdDaf,C&C
5.948503132291852,992,10175,SF,ShADadfF,Normal
0.24508368989525142,1424,0,S0,S,Mirai
0.31644893807972874,1193,0,S0,S,Mirai
0.4658895935960422,580,0,S0,S,Mirai
116.24898346511252,37366,44332,OTH,D,Malware
0.13649253812687343,1232,0,S0,S,Mirai
0.26296419966252804,853,0,S0,S,Mirai
0.033039685640498064,759,0,S0,S,Mirai
2690.843587274324,622,602,S1,ShAdDaf,C&C
1.3942727510105186,4494,15776,SF,ShADadfF,Normal
47.81635232206604,78754,27871,OTH,D,Malware
0.07263669495194681,1273,0,S0,S,Mirai
67.51974517190848,18816,21906,OTH,D,Malware
0.31085754639509433,947,0,S0,S,Mirai
1985.4523970138064,829,805,S1,ShAdDaf,C&C
0.1610865355095165,730,0,S0,S,Mirai
0.08133393695933416,1246,0,S0,S,Mirai
0.20101172381230795,856,0,S0,S,Mirai
0.2929081786392294,1276,0,S0,S,Mirai
71.95628738557305,10689,1156,OTH,D,Malware
3.62997169915776,1482,19892,SF,ShADadfF,Normal
0.029322814151248842,922,0,S0,S,Mirai
9.822835455553196,142,1929,SF,ShADadfF,Normal
18.095531416417522,32195,17313,OTH,D,Malware
1.5934596565278494,3611,18093,SF,ShADadfF,Normal
3249.2871450963034,507,407,S1,ShAdDaf,C&C
0.24578274804035039,562,0,S0,S,Mirai
34.19289384859211,43562,49954,OTH,D,Malware
0.3639748324796462,785,0,S0,S,Mirai
0.22337679839781946,915,0,S0,S,Mirai
2532.1619853307275,942,309,S1,ShAdDaf,C&C
2.049103620099272,2850,11830,SF,ShADadfF,Normal
47.72450126641999,52907,44698,OTH,D,Malware
85.40249654884937,89744,7899,OTH,D,Malware
0.06223434348036645,646,0,S0,S,Mirai
714.9646436815867,998,711,S1,ShAdDaf,C&C
62.91028121173573,30465,46517,OTH,D,Malware
7.133926502308327,4068,16554,SF,ShADadfF,Normal
0.17692941179817326,1418,0,S0,S,Mirai
74.91414162988372,55189,26672,OTH,D,Malware
2080.315132857119,891,968,S1,ShAdDaf,C&C
1784.2365934347115,590,203,S1,ShAdDaf,C&C
653.0235061134272,233,845,S1,ShAdDaf,C&C
5.5681093218040685,1799,3429,SF,ShADadfF,Normal
144.8500079386555,426,780,S1,ShAdDaf,C&C
6.184199735448041,187,13924,SF,ShADadfF,Normal
0.48521117607020714,929,0,S0,S,Mirai
113.07423483990777,51591,2139,OTH,D,Malware
2.7769200040948356,756,9338,SF,ShADadfF,Normal
0.2731676977513102,1174,0,S0,S,Mirai
1160.348684123909,668,638,S1,ShAdDaf,C&C
2749.220416843911,820,700,S1,ShAdDaf,C&C
71.2938023345529,29228,3373,OTH,D,Malware
8.759318860190445,1917,13494,SF,ShADadfF,Normal
64.07164802113391,82406,15156,OTH,D,Malware
0.21385091851629492,1311,0,S0,S,Mirai
67.45060342681474,76841,1224,OTH,D,Malware
0.16523100257322484,1150,0,S0,S,Mirai
0.3756979512776929,1332,0,S0,S,Mirai
5.556934196785028,3320,5102,SF,ShADadfF,Normal
5.482753332945795,260,11917,SF,ShADadfF,Normal
2949.2583061211903,713,746,S1,ShAdDaf,C&C
9.437447400140606,3259,6127,SF,ShADadfF,Normal
0.34593807616161143,529,0,S0,S,Mirai
0.45642860377218397,891,16285,SF,ShADadfF,Normal
2385.7693162995306,978,379,S1,ShAdDaf,C&C
0.023455381774571186,1306,0,S0,S,Mirai
4.926222842674693,1176,7808,SF,ShADadfF,Normal
9.628060105366687,2835,17230,SF,ShADadfF,Normal
37.04653621160503,13471,35007,OTH,D,Malware
27.662391167998948,78385,48927,OTH,D,Malware
2967.5633758129043,404,138,S1,ShAdDaf,C&C
2618.5702051529493,401,948,S1,ShAdDaf,C&C
1.7453857894051377,4357,7488,SF,ShADadfF,Normal
0.14891742784772516,870,0,S0,S,Mirai
1.595795735394356,801,4809,SF,ShADadfF,Normal
3.7451117929603974,3985,3608,SF,ShADadfF,Normal
0.40708172309442225,514,0,S0,S,Mirai
627.6843991625848,830,942,S1,ShAdDaf,C&C
1542.8270472779695,880,789,S1,ShAdDaf,C&C
491.59352655372385,112,233,S1,ShAdDaf,C&C
2276.8988852329167,86,233,S1,ShAdDaf,C&C
2947.8256245633465,814,457,S1,ShAdDaf,C&C
813.2515762661333,242,93,S1,ShAdDaf,C&C
953.9831397393132,464,503,S1,ShAdDaf,C&C
6.150449517128905,784,2152,SF,ShADadfF,Normal
1.7481926034155983,1322,15302,SF,ShADadfF,Normal
3304.5995281061128,965,613,S1,ShAdDaf,C&C
0.3096935236827505,1074,0,S0,S,Mirai
0.09141212364558064,1146,0,S0,S,Mirai
0.12281243759633323,1222,0,S0,S,Mirai
0.42229325679933116,1114,0,S0,S,Mirai
2.1652607560179584,4054,19185,SF,ShADadfF,Normal
5.400204158194622,1124,16693,SF,ShADadfF,Normal
0.2853356408591441,1044,0,S0,S,Mirai
56.43051848386914,52328,1379,OTH,D,Malware
6.374253043956549,3499,11542,SF,ShADadfF,Normal
0.14713851458617977,1442,0,S0,S,Mirai
0.41890733753394666,1014,0,S0,S,Mirai
1011.1134030145895,814,300,S1,ShAdDaf,C&C
2888.02640543423,297,757,S1,ShAdDaf,C&C
3.995782286841467,3429,16071,SF,ShADadfF,Normal
0.40249661214926374,1034,0,S0,S,Mirai
5.209767055150298,1059,6787,SF,ShADadfF,Normal
85.39032813945484,32881,16452,OTH,D,Malware
60.499414964085204,69447,6720,OTH,D,Malware
0.4828814407209415,1386,0,S0,S,Mirai
1.2958360290788635,2128,165,SF,ShADadfF,Normal
7.383081389292375,2394,2056,SF,ShADadfF,Normal
3.519388634657162,107,9349,SF,ShADadfF,Normal
221.09461209587434,270,584,S1,ShAdDaf,C&C
4.5984910834455235,2663,15220,SF,ShADadfF,Normal
1120.4287113688079,801,835,S1,ShAdDaf,C&C
0.6840602002954005,4142,4068,SF,ShADadfF,Normal
0.024051309815034595,1181,0,S0,S,Mirai
0.07675379530290997,1180,0,S0,S,Mirai
0.22769025238850882,1442,0,S0,S,Mirai
0.17566469603058524,590,0,S0,S,Mirai
74.03326406258428,60679,47720,OTH,D,Malware
1.851623853438149,609,19873,SF,ShADadfF,Normal
0.1513643247420101,976,0,S0,S,Mirai
7.534420169718232,2453,14279,SF,ShADadfF,Normal
2192.125728705729,800,653,S1,ShAdDaf,C&C
1014.1747026562302,401,475,S1,ShAdDaf,C&C
0.22858919231237138,730,0,S0,S,Mirai
0.22644358854524355,960,0,S0,S,Mirai
0.19802906696006822,588,0,S0,S,Mirai
516.9884982183783,906,545,S1,ShAdDaf,C&C
0.4691243139039079,791,0,S0,S,Mirai
5.825026479134372,2854,11653,SF,ShADadfF,Normal
0.2362519673285379,1395,0,S0,S,Mirai
37.59688515508219,69484,5037,OTH,D,Malware
0.30456703951555325,794,0,S0,S,Mirai
0.07891315815256268,749,0,S0,S,Mirai
2079.093051878115,665,188,S1,ShAdDaf,C&C
1825.8127148625256,971,275,S1,ShAdDaf,C&C
2123.6980695378243,408,368,S1,ShAdDaf,C&C
1.9364073234623154,2148,17717,SF,ShADadfF,Normal
38.62262940711637,75035,39369,OTH,D,Malware
0.12489211810328177,980,0,S0,S,Mirai
2279.7470261049716,969,419,S1,ShAdDaf,C&C
2998.727248312703,190,946,S1,ShAdDaf,C&C
1.5920001073436187,3663,2575,SF,ShADadfF,Normal
0.3374344287608069,708,0,S0,S,Mirai
1.318138747786065,590,12263,SF,ShADadfF,Normal
1101.3191498440556,565,582,S1,ShAdDaf,C&C
6.730983581078142,3899,14912,SF,ShADadfF,Normal
0.14501499732895143,1437,0,S0,S,Mirai
3.371843247828384,2249,11882,SF,ShADadfF,Normal
0.4628619897591795,1347,0,S0,S,Mirai
0.37037003009537933,1150,0,S0,S,Mirai
64.57926627443668,91585,18872,OTH,D,Malware
7.561778488861991,2599,15863,SF,ShADadfF,Normal
29.042571267034532,69694,20724,OTH,D,Malware
0.34124621933381327,1446,0,S0,S,Mirai
898.3157630195695,196,783,S1,ShAdDaf,C&C
0.49913164062645193,1460,0,S0,S,Mirai
77.12152170631254,57768,41109,OTH,D,Malware
103.2417927474975,82826,7789,OTH,D,Malware
56.26495252838686,73861,30326,OTH,D,Malware
102.82891981267389,14236,21836,OTH,D,Malware
0.26076953663883057,950,0,S0,S,Mirai
20.374559568347337,63931,32958,OTH,D,Malware
0.4853191909813428,688,0,S0,S,Mirai
0.2935051829496614,1450,0,S0,S,Mirai
9.845123636853916,4219,12447,SF,ShADadfF,Normal
0.1636244912879454,921,0,S0,S,Mirai
2063.6683353494955,138,51,S1,ShAdDaf,C&C
17.158036511352144,71771,36309,OTH,D,Malware
3.3674589207064507,3505,10143,SF,ShADadfF,Normal
6.455367717798233,4308,19288,SF,ShADadfF,Normal
273.73490676321944,417,969,S1,ShAdDaf,C&C
108.26818126535515,57897,45485,OTH,D,Malware
2.080814089273722,4445,12436,SF,ShADadfF,Normal
333.3292543473302,86,813,S1,ShAdDaf,C&C
3.6548590927786764,2901,6659,SF,ShADadfF,Normal
2575.5904741907148,594,784,S1,ShAdDaf,C&C
1.867719720220696,4703,18738,SF,ShADadfF,Normal
37.40343210587019,80169,16522,OTH,D,Malware
4.129951224140608,4548,19136,SF,ShADadfF,Normal
6.0042221875402575,1639,1672,SF,ShADadfF,Normal
97.86527773622547,46524,24522,OTH,D,Malware
5.145156657426534,58818,3037,OTH,D,Malware
1.1702685238972519,4649,11396,SF,ShADadfF,Normal
0.04494152814457089,793,0,S0,S,Mirai
1.5867077949549215,2073,11530,SF,ShADadfF,Normal
7.264546137257988,1532,10763,SF,ShADadfF,Normal
555.7343139531447,596,725,S1,ShAdDaf,C&C
108.82251780287069,82816,41629,OTH,D,Malware
0.3178892310924836,1040,0,S0,S,Mirai
102.324049953656,94586,34727,OTH,D,Malware
7.501046419707813,3592,7659,SF,ShADadfF,Normal
0.22834219348033347,690,0,S0,S,Mirai
0.22762068015815043,1369,0,S0,S,Mirai
2877.7144011188393,909,158,S1,ShAdDaf,C&C
2.7652308665532543,2413,4166,SF,ShADadfF,Normal
0.48252581268704126,763,0,S0,S,Mirai
51.570593060369376,50494,24421,OTH,D,Malware
49.52467968517948,73937,12109,OTH,D,Malware
3.6215010747823806,4943,762,SF,ShADadfF,Normal
0.16051581951324004,1426,0,S0,S,Mirai
249.47322756541297,410,421,S1,ShAdDaf,C&C
70.92837470891244,11061,35820,OTH,D,Malware
3119.678834141645,316,404,S1,ShAdDaf,C&C
0.15895929474679282,704,0,S0,S,Mirai
46.86133596723058,6614,48079,OTH,D,Malware
54.40783963458843,78446,41928,OTH,D,Malware
12.763151075025709,81003,10615,OTH,D,Malware
0.4431762673974966,1038,0,S0,S,Mirai
93.82385727157421,41418,38872,OTH,D,Malware
1632.232341289358,865,523,S1,ShAdDaf,C&C
31.979518676801614,56428,43886,OTH,D,Malware
679.1246907907403,548,245,S1,ShAdDaf,C&C
69.34385313741362,27847,22170,OTH,D,Malware
1685.6592947518097,845,713,S1,ShAdDaf,C&C
1462.4216406704065,925,886,S1,ShAdDaf,C&C
3470.7420229182744,330,105,S1,ShAdDaf,C&C
0.16261521583560481,541,0,S0,S,Mirai
61.10882206593271,157,101,S1,ShAdDaf,C&C
0.9182017538433358,3794,17689,SF,ShADadfF,Normal
1352.206218730351,634,949,S1,ShAdDaf,C&C
925.8552242796777,208,957,S1,ShAdDaf,C&C
0.40520844391471716,1454,0,S0,S,Mirai
7.282083983231474,1392,12886,SF,ShADadfF,Normal
0.3724863512295159,756,0,S0,S,Mirai
2606.435679687146,384,311,S1,ShAdDaf,C&C
0.1873659028944158,748,0,S0,S,Mirai
59.17435921473953,95010,19735,OTH,D,Malware
0.48750530669786635,918,0,S0,S,Mirai
5.804064105276897,3743,5238,SF,ShADadfF,Normal
0.196849018194675,1289,0,S0,S,Mirai
0.14712667667072615,861,0,S0,S,Mirai
0.09553748959371948,560,0,S0,S,Mirai
0.24333566212929922,516,0,S0,S,Mirai
63.141029678238105,56028,13893,OTH,D,Malware
1379.149018211446,244,534,S1,ShAdDaf,C&C
832.1085288552971,331,221,S1,ShAdDaf,C&C
4.912481335931507,3970,10703,SF,ShADadfF,Normal
69.86351876096005,93083,39830,OTH,D,Malware
8.352359219615218,4216,4121,SF,ShADadfF,Normal
87.51828138139958,47236,13316,OTH,D,Malware
0.38191765530318034,581,0,S0,S,Mirai
1098.492002272676,670,256,S1,ShAdDaf,C&C
61.6778615764158,52716,47223,OTH,D,Malware
0.02060484394091806,1431,0,S0,S,Mirai
8.687574364424135,3721,11169,SF,ShADadfF,Normal
0.31551100202385296,911,0,S0,S,Mirai
324.9933855833519,382,201,S1,ShAdDaf,C&C
4.548819110725187,4276,15624,SF,ShADadfF,Normal
0.3610239114243618,508,0,S0,S,Mirai
50.99821834347619,90976,6134,OTH,D,Malware
7.673976390540866,701,7099,SF,ShADadfF,Normal
116.53024364267677,76704,25089,OTH,D,Malware
5.016430638137125,426,15891,SF,ShADadfF,Normal
0.029691424737479093,933,0,S0,S,Mirai
113.67004336497581,57369,16579,OTH,D,Malware
1.9877072467454777,4149,17055,SF,ShADadfF,Normal
86.37750221790176,74964,45396,OTH,D,Malware
42.8996261016797,47304,46549,OTH,D,Malware
0.2465967512878971,1256,0,S0,S,Mirai
0.21789060888186582,1470,0,S0,S,Mirai
8.80849687855946,3205,18825,SF,ShADadfF,Normal
9.039923328863132,3069,14895,SF,ShADadfF,Normal
33.863379114923035,29789,15002,OTH,D,Malware
5.821720177705695,1759,15031,SF,ShADadfF,Normal
2.0382746901057245,1031,8185,SF,ShADadfF,Normal
0.36979195666362885,1294,0,S0,S,Mirai
8.751400831700858,2505,1578,SF,ShADadfF,Normal
1.3775158119939832,2565,2097,SF,ShADadfF,Normal
1.7228950110078978,505,12578,SF,ShADadfF,Normal
0.2798789012054845,973,0,S0,S,Mirai
1345.6771923300696,65,652,S1,ShAdDaf,C&C
4.283613610910178,3575,18750,SF,ShADadfF,Normal
94.57258990158586,63623,46144,OTH,D,Malware
61.23218286044854,52272,10783,OTH,D,Malware
91.19394891239618,17003,42274,OTH,D,Malware
1605.6868349836827,971,227,S1,ShAdDaf,C&C
0.2502038096434033,575,0,S0,S,Mirai
35.529506665890565,21668,48715,OTH,D,Malware
0.07384533240380858,675,0,S0,S,Mirai
454.20562873936007,750,127,S1,ShAdDaf,C&C
2567.765469875726,262,976,S1,ShAdDaf,C&C
50.02676492545104,77059,47096,OTH,D,Malware
1.6170401248743635,4423,13271,SF,ShADadfF,Normal
68.04941869502716,40458,16085,OTH,D,Malware
1712.6900342790757,56,685,S1,ShAdDaf,C&C
0.3748783374363438,1275,0,S0,S,Mirai
0.022907811044737887,966,0,S0,S,Mirai
0.19995939287804018,752,0,S0,S,Mirai
23.35598329985022,26323,20330,OTH,D,Malware
1138.0649528074255,286,619,S1,ShAdDaf,C&C
0.04120197600509019,782,0,S0,S,Mirai
8.929636044962768,141,4196,SF,ShADadfF,Normal
1498.1122851448317,647,809,S1,ShAdDaf,C&C
805.1343624158793,842,949,S1,ShAdDaf,C&C
0.45720171041693014,1108,0,S0,S,Mirai
5.3407167152618085,4789,2627,SF,ShADadfF,Normal
7.960254192880202,2869,4236,SF,ShADadfF,Normal
1151.0678962081608,100,442,S1,ShAdDaf,C&C
107.40770374996909,85684,20679,OTH,D,Malware
0.25161552101158874,575,0,S0,S,Mirai
2.1682401429582385,1447,18212,SF,ShADadfF,Normal
0.042718749438931385,730,0,S0,S,Mirai
8.520996288820191,46991,31244,OTH,D,Malware
1879.60819901232,388,476,S1,ShAdDaf,C&C
93.26297829951679,68719,30729,OTH,D,Malware
982.1966059442252,90,619,S1,ShAdDaf,C&C
0.12855090630509297,1066,0,S0,S,Mirai
1506.38768541536,983,515,S1,ShAdDaf,C&C
5.57133494426387,2120,8798,SF,ShADadfF,Normal
0.24344344132271592,1151,0,S0,S,Mirai
0.017607872282580095,994,0,S0,S,Mirai
7.874049650684607,4717,8998,SF,ShADadfF,Normal
4.003268815499027,1377,12493,SF,ShADadfF,Normal
0.15690139967870115,804,0,S0,S,Mirai
5.362895431839238,2467,16924,SF,ShADadfF,Normal
4.0529891233621225,2690,2861,SF,ShADadfF,Normal
0.22858113892874826,796,0,S0,S,Mirai
1643.0141130956204,133,762,S1,ShAdDaf,C&C
1226.8597440852934,313,619,S1,ShAdDaf,C&C
