flow_duration,packet_count,protocol,src_port,dst_port,flow_bytes,packet_rate,label
0.16623463132862829,130,1,375,30783,10808.395503759448,782.0271802630809,Spoofing
25.563205161982513,42,6,60775,44364,25420.83009269892,1.6429864617470666,Normal
0.5371886234804691,63,1,770,56498,5800.216269280687,117.27724163594564,Spoofing
0.1511609830212228,4151,17,32639,22,448876.12768666365,27460.789927631027,DDoS
2.087315171540577,32,6,5335,569,1280.0,15.330698706310786,Reconnaissance
25.98666724928056,48,17,40822,45916,40471.45929374169,1.8471010360641331,Normal
0.9796745980618837,3372,1,37967,443,400079.1123306871,3441.959204281623,DDoS
4.634880284790546,81,1,53655,27528,66470.54309517019,17.476179539265157,Normal
2.657097945601194,198,17,19039,965,7920.0,74.51738853954839,Reconnaissance
12.660510328421212,221,6,58137,23,26720.093619312578,17.455852431468227,Brute Force
0.3443100717907442,4113,1,17129,80,360465.3330884591,11945.627900480622,DDoS
3.967958695457528,139,1,815,16800,16510.03290233585,35.03060658346206,Spoofing
12.04656845882866,584,6,18400,23,99258.97125001722,48.47853577522315,Brute Force
41.408341169784876,763,6,42960,8080,35193.816337712524,18.426239217637413,DoS
42.16042351256887,910,6,38060,443,48928.03241747311,21.584223406311626,DoS
24.73529954774574,41,1,36415,7638,38344.62033717553,1.6575501711980096,Normal
14.89908118949064,63,6,48619,20689,41868.682526287215,4.22844866732039,Normal
13.455623776003309,588,6,54993,23,61615.447405476436,43.69920040783514,Brute Force
1.7518056611819903,182,6,28727,226,7280.0,103.89280274228575,Reconnaissance
4.44320637076815,76,1,999,32350,4311.059116568442,17.104764815787966,Spoofing
0.20183333228481248,4994,1,26761,80,631033.6758963846,24743.187576930213,DDoS
0.07893025683659993,1694,1,16612,80,190374.7934777302,21461.98514857097,DDoS
29.528336347092374,132,6,30067,6667,22263.173450548726,4.470282322999816,Botnet
9.285310707286563,475,6,12465,22,131054.07048131648,51.156069513888006,Brute Force
8.969939361307343,235,6,59450,22,57746.278578157595,26.198616348923615,Brute Force
32.8019897694692,109,6,19340,6667,30342.82873957368,3.322969148092745,Botnet
0.2879716184610758,78,1,81,37406,7581.766338771917,270.86002577904395,Spoofing
8.684088676628884,84,6,56284,18792,31098.517872552093,9.672862994371028,Normal
3.4495648007714124,82,6,21289,23381,36764.063386373105,23.771114542235203,Normal
4.460885032344276,416,6,27821,23,121265.72366755283,93.25503728155587,Brute Force
3.0530828086280755,91,6,592,527,4818.627661445505,29.80593901443882,Spoofing
17.52656298540789,47,6,64052,46785,14887.906701488046,2.681643859045886,Normal
19.33442458423824,51,1,19113,56204,28526.686091454976,2.637782147474722,Normal
3.6048087042952974,63,1,995,42846,11890.197593543495,17.476655536515036,Spoofing
5.934487029242599,48,6,42004,11579,19571.83655699743,8.088314923173082,Normal
26.138422527379493,66,1,32037,34020,18485.225230387354,2.5250184830728126,Normal
21.26640590411812,1758,6,11940,443,94411.27637738569,82.66559041175704,DoS
2.0986247899652173,114,1,619,47607,5569.262741859433,54.32128722823742,Spoofing
1.0708406349355275,134,6,428,31417,12143.088734391922,125.13533352053622,Spoofing
29.207768987093804,78,17,42020,10904,29008.281284211684,2.6705223543251897,Normal
9.370127429964356,168,6,17630,9999,13343.420928891008,17.929318598459986,Botnet
26.866338538977374,84,17,5210,3906,15481.048597107241,3.126589054110733,Normal
0.06750142728781942,3758,1,31452,22,353182.54905428935,55672.89687040629,DDoS
27.72716125492881,147,6,30534,6667,43222.771501387186,5.301660658603092,Botnet
3.0602400813970223,46,1,734,35955,3747.82485656182,15.031500397511511,Spoofing
1.2649869671604883,221,6,54570,3389,25155.291554443877,174.70535723864248,Brute Force
4.616460680313141,50,6,589,56783,8437.807869931448,10.830808158558481,Spoofing
38.852002781669555,1494,6,64602,8080,67638.37892795839,38.45361610817324,DoS
13.44081505568994,14,6,8378,20214,13167.443791764814,1.0416034996384642,Normal
0.23817085290056178,1577,17,11014,80,183716.90290273077,6621.297193987083,DDoS
0.32188950591005544,4926,1,4170,443,540815.2791897752,15303.38799356962,DDoS
2.5406386199098066,67,1,22468,55098,26215.938085801172,26.371322341930913,Normal
0.7627272630181178,141,17,34426,560,5640.0,184.86293441519567,Reconnaissance
0.16734161007895004,1690,1,28770,443,202251.5814688588,10099.102065545296,DDoS
2.7667312743673125,465,6,46863,3389,135692.88585642888,168.06836439376815,Brute Force
0.7206137769512503,104,1,297,54865,10421.828634131161,144.3214150581465,Spoofing
17.617132319797676,197,6,53870,9999,19065.18557814986,11.182296665764184,Botnet
59.26832378442331,1332,6,38467,443,59638.169959522544,22.474062280635504,DoS
18.21717706631709,1391,6,57272,443,88436.12627201444,76.35650655072729,DoS
15.891702064710152,990,6,50516,80,60230.73715151315,62.296662495230116,DoS
9.19408798226583,87,6,60272,30515,86247.16487636315,9.462602508025963,Normal
24.512288535854513,31,6,52940,8080,5341.443026849499,1.2646717973581214,Botnet
0.039391362230131476,3885,17,26929,80,278539.2053009475,98625.68289218144,DDoS
7.3066611598805045,84,6,60920,2993,16513.567401408975,11.496359029378306,Normal
1.3210984758973079,24,1,474,8931,3193.541117464346,18.16670024064548,Spoofing
29.275790461981064,83,17,49717,11706,51510.60438372704,2.8351070522856676,Normal
2.1032926506178855,185,17,3720,930,7400.0,87.95732726287635,Reconnaissance
2.626988949869912,134,17,12745,600,5360.0,51.00896979663187,Reconnaissance
2.3254032724897074,149,17,9089,809,5960.0,64.07490767847429,Reconnaissance
1.0659283127486054,3754,17,62033,443,335336.069839806,3521.812822777853,DDoS
5.570274224907782,67,1,38265,53152,45936.641040597126,12.028133139371468,Normal
0.37743470106934146,263,17,17140,170,10520.0,696.8092739085012,Reconnaissance
0.6990606574270705,2905,1,24110,22,340239.6765401316,4155.576442668087,DDoS
1.6677827633886397,277,6,62620,761,11080.0,166.08877731604863,Reconnaissance
1.1172215170302913,89,6,62861,583,3560.0,79.66191005394586,Reconnaissance
7.664822773027956,578,6,61134,3389,119420.70950852553,75.40944091152984,Brute Force
0.7772419882024014,2878,17,58459,80,360324.85510354576,3702.8364958205793,DDoS
1.1219189742679696,4183,1,25903,22,363115.62532668177,3728.4332433448026,DDoS
8.32609448044593,295,6,5947,3389,40061.396584755275,35.43077738221875,Brute Force
0.4708094861345461,2074,1,60672,443,141236.88118371656,4405.178869754762,DDoS
7.779048909687735,83,17,57383,38825,25508.11438013477,10.669684811550024,Normal
39.99203557681396,1579,6,41785,80,91918.85186492236,39.48286145543067,DoS
2.4204482416379616,240,17,31123,813,9600.0,99.15518781661186,Reconnaissance
3.554064550383547,31,1,470,16408,5863.384220375484,8.722407699841733,Spoofing
6.957018018640445,1850,6,15737,80,112515.97984322118,265.9185293243686,DoS
29.83149557995124,25,1,18522,4037,17580.484104155523,0.8380404506705883,Normal
3.021295080071647,148,1,850,45972,14361.367565675606,48.98561579641878,Spoofing
1.4929453935619263,128,6,63109,455,5120.0,85.73655845148676,Reconnaissance
23.55000844265841,39,1,59952,48988,26801.752846065632,1.6560503617211246,Normal
37.71579926381272,1049,6,36781,8080,52362.58419833924,27.81327773706991,DoS
6.678671463576193,295,6,50268,22,55094.71854045187,44.1704613872469,Brute Force
40.696110364250885,94,6,56045,8080,26712.126970368685,2.309803053870559,Botnet
1.4228708205917642,58,1,15,5807,5193.84857314419,40.76266036285579,Spoofing
16.954114196990822,132,6,64766,8080,28185.43038404601,7.785720826596097,Botnet
0.6179499360147709,1695,1,25533,443,178343.98789790372,2742.940651359634,DDoS
1.2741424123814615,3593,17,65339,22,435666.57017280266,2819.935954635111,DDoS
12.340248892647686,210,6,47383,22,42371.25048318567,17.017484965406,Brute Force
7.288074838250976,392,6,28219,3389,74441.11975395633,53.78649488375367,Brute Force
13.557917094599434,286,6,13833,3389,73891.16087229755,21.094685710530214,Brute Force
1.5180661857903939,76,17,16027,599,3040.0,50.06369334313969,Reconnaissance
38.34191532214213,1449,6,27675,443,79041.2895715529,37.79153930693741,DoS
6.346414619725998,1653,6,16725,8080,91014.42414949248,260.4620244731768,DoS
13.293245331741167,179,6,11626,8080,54777.121428777245,13.465485329800526,Botnet
3.3542161224884173,42,6,857,14168,3158.8452321531286,12.52155450521213,Spoofing
17.30664080578617,153,6,14295,9999,13340.688755087185,8.840537093070491,Botnet
14.36479862609977,29,6,44433,6667,6479.933280784076,2.018823984577769,Botnet
11.470931118359841,166,6,47523,3389,22527.13722957889,14.471362288481368,Brute Force
0.7407652252822534,1703,1,43268,443,142655.36712958058,2298.9740094118306,DDoS
0.8540010907790736,2652,1,46259,443,250623.8368086754,3105.382450484552,DDoS
10.500322119766412,76,6,8055,53442,28303.57106548741,7.237873194093085,Normal
44.01228621419159,506,6,50140,443,27325.076952382373,11.496789726793203,DoS
12.615661817303021,66,1,43820,33181,58161.883202476674,5.231592361605449,Normal
15.197649980494582,1285,6,45087,80,55846.13543982865,84.55254606134717,DoS
59.70075273353569,1970,6,22248,443,115863.71797253728,32.997908900625845,DoS
1.2506980031938764,2404,1,13998,22,275930.9787428619,1922.1266795509107,DDoS
25.546145732149434,833,6,31576,443,33465.397971418635,32.60765865559446,DoS
21.094449260463946,98,1,12105,65405,77351.4912033806,4.645771918002879,Normal
16.17883485548289,82,17,8939,35860,60075.627708925254,5.068350145882773,Normal
5.996598420446568,590,6,52107,3389,126305.99959308079,98.38911306588086,Brute Force
0.5560208119222552,3283,17,4117,22,383533.8176860054,5904.455246288589,DDoS
17.520294928568884,28,6,1617,8165,6281.864575477017,1.5981466130654418,Normal
40.10879628195993,612,6,56054,8080,33406.03143458735,15.258498302908789,DoS
9.233926257758373,114,6,32485,6667,24499.690654954742,12.345777605080704,Botnet
21.04696191256823,82,6,54958,24402,43815.24987729624,3.8960492417213697,Normal
1.932246561563241,70,6,582,64529,8379.05235086058,36.227260740144914,Spoofing
2.9749898385528244,5,1,8293,65256,2080.504361657615,1.6806780094523739,Normal
17.525106962476045,26,6,12672,13206,16086.076005378316,1.4835858095285814,Normal
56.57705076250233,977,6,4362,443,44815.76239397753,17.268485840685212,DoS
46.03720380312532,929,6,29792,80,45183.942399535554,20.179331567851065,DoS
2.0840629899222356,115,6,533,62566,12163.26836143147,55.18067378773954,Spoofing
17.270665853105804,119,6,17292,6667,33068.958359375174,6.890296008975247,Botnet
0.9656743811227424,270,17,64712,275,10800.0,279.59735214895545,Reconnaissance
50.12537095870733,1988,6,61546,80,100438.84188280429,39.66055436552659,DoS
1.1582573652519954,1910,1,47688,443,210361.9870969284,1649.0290131541294,DDoS
40.87121295333927,194,6,44168,8080,44988.441424922865,4.7466171415436245,Botnet
1.3164953725038193,3851,17,29040,443,390157.1079236716,2925.1906846249303,DDoS
1.1963170631664666,3943,1,63413,443,319572.9305701494,3295.948976572722,DDoS
27.03386599433814,15,6,49406,45227,5887.302927810607,0.5548595973340082,Normal
10.489976507711965,17,1,65463,33289,7238.023670459507,1.620594668396257,Normal
0.9472580007321222,39,6,52595,955,1560.0,41.171465397872026,Reconnaissance
9.865968752661937,227,6,26322,22,33629.67978829659,23.00838424394494,Brute Force
3.625404133435568,114,6,838,8016,21758.727855785637,31.444770239164857,Spoofing
1.4028504648135143,4533,1,5621,80,447109.4622338102,3231.278111029879,DDoS
8.321136212649314,35,6,13589,33041,13205.55940440554,4.206156359608079,Normal
21.395559447800125,67,1,4945,18432,7461.005383497446,3.1314909134983564,Normal
0.3199565984725408,2440,1,7789,22,275113.7410422796,7626.03431730571,DDoS
38.23130139248173,556,6,59572,8080,26184.51679101633,14.543057122019356,DoS
35.889114417644414,122,6,41481,9999,36741.645239344754,3.399359443096771,Botnet
4.0331278972590034,62,6,168,64716,3229.5005781266746,15.372683827392747,Spoofing
1.3157078151741082,2891,17,48630,22,347680.4900655719,2197.2963652400535,DDoS
0.2579896189263591,96,17,19814,249,3840.0,372.10799566087337,Reconnaissance
25.203481575878993,190,6,20139,6667,37703.423513487345,7.538641017828252,Botnet
17.775035063477542,1753,6,63507,443,107840.55719850743,98.62146509077208,DoS
1.3955810598552625,54,6,544,57758,4625.901708216551,38.69356037663653,Spoofing
1.2678722828065858,1388,17,38858,443,153285.6785672453,1094.7474905970003,DDoS
7.2798682328798145,58,17,11538,62762,33647.38293789618,7.9671771719769175,Normal
0.23486481424315941,4285,17,61499,22,513177.5924045601,18244.53787941036,DDoS
30.515356664192367,45,6,10497,8080,12825.39792136217,1.47466734520604,Botnet
13.722726428519625,8,17,9732,12608,3891.471293931567,0.5829745307298253,Normal
5.476698462710497,64,6,18492,5493,40295.44800161009,11.685872508001012,Normal
3.6378609083646896,85,6,56079,48129,41284.62533686614,23.365379309735523,Normal
13.116907746987103,25,1,29545,9098,1945.8288469693584,1.9059370152040898,Normal
1.8629863681155294,270,6,22270,22,32827.626595141934,144.92859669881196,Brute Force
24.76573684327489,67,6,13275,8080,12163.465097545091,2.705350558475056,Botnet
45.11843516904932,1777,6,9290,443,77290.77444063345,39.385231188580754,DoS
14.372348017198252,23,1,8985,64348,12117.736928699704,1.6002952316822359,Normal
53.49473879339433,1160,6,59168,80,69360.29288790147,21.684375438865395,DoS
13.573438364139314,564,6,42667,443,32277.9955517551,41.55174133991531,DoS
2.000192080595325,10,17,55281,16931,1627.3574751372835,4.999519844625953,Normal
0.23841127916792726,4357,1,13930,22,498563.7498477968,18275.142078874153,DDoS
0.984011052428568,4460,1,54279,22,315231.7889951627,4532.469415859293,DDoS
4.315214273789577,71,1,792,1455,9231.60172873841,16.453412390492613,Spoofing
2.1929494021371174,77,6,66,57802,3308.2227855101764,35.112529238002665,Spoofing
1.1379962776229164,21,1,54488,29020,10488.248045844713,18.453487426044557,Normal
0.5663340537098918,3996,1,64005,22,311827.45272891544,7055.906269141598,DDoS
3.560539242805732,92,1,21,43422,8474.411972480626,25.838782759069748,Spoofing
44.69066993384547,1409,6,58643,443,56700.56549548848,31.527833484834957,DoS
4.8470637019051965,134,6,48141,23,37258.92359709858,27.64560324373903,Brute Force
2.7067427595268314,126,1,464,33432,9432.954111478159,46.5504154602509,Spoofing
7.179673350085674,17,17,15682,63208,13394.381834346545,2.367795743771148,Normal
29.002251732618834,61,1,23264,48338,25592.077276042597,2.103284964297903,Normal
