flow_duration,packet_count,byte_count,protocol,src_port,dst_port,conn_rate,label,dataset_source
7.697503930292755,89,2225.7002474885594,6,65480,80,0.7291962438952043,Normal,CICIoT2023
0.6015024604406823,8574,1437003.6869311107,17,38198,80,742.6463170281644,DDoS,CICIoT2023
24.146044204900278,19,24341.316326801178,6,25843,443,1.3909116836655109,Normal,CICIoT2023
8.592019092939072,42,8603.647870053628,6,12445,443,4.0507658383112535,Normal,CICIoT2023
8.253328601058591,897,2382.349697039011,6,41485,22,130.6319944616038,Brute Force,CICIoT2023
1.2060444247850821,908,11872.83150977474,6,8397,23,210.243019336333,Brute Force,CICIoT2023
4.1301547618083685,2,5121.602897232266,1,0,0,53.83557269370423,Spoofing,CICIoT2023
14.980698247374859,58,8940.187520001187,17,12162,22,1.0171996313391356,Normal,CICIoT2023
3.3739316656789153,12,3352.680558202134,17,17944,22,6.599906679954215,Normal,CICIoT2023
0.8287990084835752,8967,75074.30441844257,6,9758,80,1259.212794260366,DoS,CICIoT2023
0.664872416063036,6947,963412.2527323618,6,13354,80,1429.3819323467444,DDoS,CICIoT2023
16.755952589869295,87,2542.555941383408,6,43937,443,0.47589353722211936,Normal,CICIoT2023
0.7320563646581084,1689,39758.54071221184,1,26056,80,1145.5057662633817,DDoS,CICIoT2023
3.8069621951508927,25,747.0420301200468,17,29165,22,0.3914614492173902,Normal,CICIoT2023
7.224562500123874,658,7121.712524346369,6,35430,22,108.16138464067025,Brute Force,CICIoT2023
4.742363524616151,97,4989.445714095118,17,38309,22,2.5770106555294796,Normal,CICIoT2023
1.1902195143032093,8870,308722.7648963911,6,15842,80,1051.6390263159344,DoS,CICIoT2023
9.01985401930201,18,1073.3098075692333,6,11861,80,0.022185120043067726,Normal,CICIoT2023
0.6300694572878447,8898,281141.4804363123,17,8782,80,1373.2223446699584,DDoS,CICIoT2023
1.0246524925849845,7007,393192.5226324291,6,61452,80,518.1811619658399,DDoS,CICIoT2023
5.14028442775449,89,1208.57459756942,6,54444,80,0.232474908390385,Normal,CICIoT2023
5.931635400763237,752,6918.15737281299,6,56063,21,87.30944448754403,Brute Force,CICIoT2023
0.1995276464042999,9737,206281.29750685222,17,22247,80,1716.0288919793993,DoS,CICIoT2023
6.526731800662625,974,6151.621609169232,6,56340,23,273.0211722350586,Brute Force,CICIoT2023
4.781139963869249,18,2149.940823858293,1,0,0,94.85480272719356,Spoofing,CICIoT2023
1.2152363578381289,4631,156964.52012448886,17,25841,80,557.6395234434875,DDoS,CICIoT2023
9.115857929218812,838,17437.249958278597,6,63222,23,146.58722746207889,Brute Force,CICIoT2023
9.970949006726828,53,4858.72932055436,17,54102,80,0.325435547513243,Normal,CICIoT2023
21.058778787141176,69,3028.4022097314214,17,5964,80,2.742474638779629,Normal,CICIoT2023
17.139655195064897,55,469.61463434506044,17,12304,80,1.4209093475337058,Normal,CICIoT2023
8.355427429350812,35,1858.689906150494,6,5555,22,5.705529719633401,Normal,CICIoT2023
23.97623182175595,55,1056.4644072751096,6,42756,443,3.550211310901539,Normal,CICIoT2023
2.067813980425398,14,205.83709225807564,17,40303,80,0.7003771306072507,Normal,CICIoT2023
3.869193424406855,10,962.3383116586516,1,0,0,28.51185359759996,Spoofing,CICIoT2023
2.9411513358565173,72,7550.1427917045885,6,13528,443,1.3011537616041833,Normal,CICIoT2023
34.92374874126503,14,8115.1472442218,17,7002,443,1.84201160893896,Normal,CICIoT2023
0.8778097607287972,4983,845044.7669219384,17,58890,80,565.6034388199542,DDoS,CICIoT2023
2.7616307687568584,22,1371.9819393547195,6,5607,22,1.5974240584431472,Normal,CICIoT2023
2.0043987132862506,19,5732.070767560392,1,0,0,31.662344064925446,Spoofing,CICIoT2023
2.943114070074285,36,3526.3696671570815,6,57207,80,0.6734835557580368,Normal,CICIoT2023
8.343522450717554,680,21141.875325346737,6,38667,22,186.0041447956879,Brute Force,CICIoT2023
0.9577454379574394,8165,318592.8539260571,17,24935,80,1336.719838266605,DoS,CICIoT2023
3.9876448221442238,79,2028.7523684234511,17,21738,80,5.541598776014865,Normal,CICIoT2023
1.6620016917637912,86,671.1302411036731,6,54734,22,6.712242046107368,Normal,CICIoT2023
2.493131237318204,13,2639.5272372943527,1,0,0,58.80134849426634,Spoofing,CICIoT2023
0.8896180587835716,9706,186589.42500081027,1,17430,80,1533.327953075136,DoS,CICIoT2023
1.3112511446326034,8295,294404.4055144115,17,57529,80,513.99742974064,DoS,CICIoT2023
0.37755150813721833,1514,2412417.7204430695,1,22751,80,1819.7247289129082,DoS,CICIoT2023
17.074895987331743,93,4149.359561738078,17,40237,22,1.908910855394014,Normal,CICIoT2023
18.46571076171751,17,3968.48648093189,17,48725,443,2.8625061336552475,Normal,CICIoT2023
1.539248159673313,85,155.46456878785034,6,20897,80,0.9175442825792067,Normal,CICIoT2023
1.7019649200565878,7,4185.471224353278,1,0,0,99.67009038645226,Spoofing,CICIoT2023
0.5587812004552041,6251,650194.6856224549,17,50402,80,706.7343487388531,DDoS,CICIoT2023
17.31695498249476,58,6047.361343779222,6,15561,443,0.3651674651697382,Normal,CICIoT2023
4.000916684736666,49,588.0125449492803,6,44614,80,2.0562639929492894,Normal,CICIoT2023
2.005782677660228,84,1377.2927301325863,17,28547,443,1.3333909141524285,Normal,CICIoT2023
14.720715836692428,23,1672.3259306312466,17,44946,80,2.0239005261594976,Normal,CICIoT2023
0.23200960686237274,1663,213411.75418012743,17,22841,80,1561.5214021113736,DoS,CICIoT2023
1.1850362973618855,9623,243773.40177287773,17,29878,80,1603.2584097313063,DDoS,CICIoT2023
1.2557022358040668,18,1823.727560917522,1,0,0,76.20968028152708,Spoofing,CICIoT2023
1.4975377919754949,2019,187940.13738017445,6,60816,80,1456.3298967053447,DDoS,CICIoT2023
11.282637889352799,51,729.7223224301702,17,31278,443,2.7504682057364085,Normal,CICIoT2023
1.1125797161615616,4471,123410.38172392287,6,9353,80,1001.7669331128982,DoS,CICIoT2023
0.049033095712776545,7397,451523.6013852781,17,54096,80,1894.4253843135264,DoS,CICIoT2023
1.1760470903784936,2449,967737.0983985424,17,17394,80,1065.3712471045578,DDoS,CICIoT2023
0.6979818922824494,3096,295624.4447686378,6,44387,80,700.2199586239157,DoS,CICIoT2023
0.13009625549811574,8462,353047.207298425,6,3863,80,1594.2623429785951,DDoS,CICIoT2023
1.1506142194967535,1685,481093.0064584235,6,8734,80,1883.9345871316846,DDoS,CICIoT2023
0.7133700469535275,7868,45725.45375426614,17,28061,80,554.4314339202532,DDoS,CICIoT2023
5.838655273021929,59,11935.862371081546,17,51081,443,1.120335956742642,Normal,CICIoT2023
28.94458912572939,74,438.0021938096258,6,6371,22,0.12940390302126384,Normal,CICIoT2023
36.53687677218226,61,2222.6314750840274,17,37792,22,0.8534081111890731,Normal,CICIoT2023
1.350751685074036,1671,555009.1904163448,1,42927,80,1905.2336930496378,DDoS,CICIoT2023
1.805092574437361,18,6661.892815365702,17,56340,443,0.31322591972399816,Normal,CICIoT2023
1.090482034051161,9100,426584.3710739792,1,58738,80,1958.0079944473057,DDoS,CICIoT2023
6.476745454268199,494,1211.4644357562017,6,8369,22,106.32923248780878,Brute Force,CICIoT2023
5.334576783420547,75,5856.176105432347,6,63056,80,0.5160122392232754,Normal,CICIoT2023
0.6119270357265569,3090,45033.34635975815,17,46256,80,1315.307326013969,DDoS,CICIoT2023
0.1317707651626996,4648,289859.6252429102,6,18945,80,1496.281871758126,DoS,CICIoT2023
4.6519245887300205,78,3202.2311983444283,17,13746,80,2.7668666172394856,Normal,CICIoT2023
6.149773008663003,44,693.5569216896331,6,49801,22,0.10670994701689866,Normal,CICIoT2023
24.146201602168553,68,2175.8916824430066,6,13843,443,0.8015972209434284,Normal,CICIoT2023
22.205076217247743,90,190.54327508789524,17,31956,22,4.233570102159669,Normal,CICIoT2023
8.835205825414063,972,29306.5553852214,6,7847,23,237.68237674983678,Brute Force,CICIoT2023
2.8341056200349355,3,134.85517563822103,1,0,0,51.75382391310995,Spoofing,CICIoT2023
1.3647381067337245,8264,257745.53862020903,1,22277,80,1057.8990018752972,DDoS,CICIoT2023
2.3133144142352453,19,196.12546756084836,1,0,0,49.69649424257054,Spoofing,CICIoT2023
1.0584854379181237,13,1481.8601554042714,1,0,0,35.8424162276118,Spoofing,CICIoT2023
24.615001648262112,40,1717.8707131566593,17,7734,80,1.0082643918435608,Normal,CICIoT2023
4.5839413351945115,9,1468.7323546317975,1,0,0,50.28426462881953,Spoofing,CICIoT2023
0.8411520859745101,3822,485276.95718826394,6,1282,80,1845.7795114469284,DDoS,CICIoT2023
0.9273856127206621,7,303.30118076101104,1,0,0,28.181410156224096,Spoofing,CICIoT2023
1.0027017122663282,6,2638.2827815263868,1,0,0,83.8339756704076,Spoofing,CICIoT2023
6.634852223219957,98,4876.431677739809,17,6930,80,3.255239768907216,Normal,CICIoT2023
11.554229921227542,20,22390.64764663232,6,43894,80,2.204758743269378,Normal,CICIoT2023
16.10436564240281,8,29277.703626837738,17,64222,22,0.3540314889653688,Normal,CICIoT2023
0.028785204763880967,7274,384752.55732925155,6,27539,80,1835.3870795267032,DDoS,CICIoT2023
0.48909226475084466,6,7258.007823781136,1,0,0,40.3156451674993,Spoofing,CICIoT2023
1.552799928288245,7,1556.511668598201,1,0,0,73.92185187609803,Spoofing,CICIoT2023
6.660822259170947,15,11678.14957838039,17,27499,80,0.8857055923731125,Normal,CICIoT2023
0.7463765464029468,1587,214140.57023216682,17,5103,80,1568.021030496171,DDoS,CICIoT2023
1.240707536935042,9381,644838.130497825,1,19123,80,1858.0398114168056,DDoS,CICIoT2023
21.187153276838796,86,7008.053472419113,6,19734,443,2.679349279133,Normal,CICIoT2023
25.613609888513835,98,19441.212082974456,6,13600,80,2.2551198890215107,Normal,CICIoT2023
6.897950453794153,44,119.1221898662351,6,2982,443,3.8722381020362606,Normal,CICIoT2023
3.044616013211634,808,3274.991393787473,6,60606,21,223.53764337745775,Brute Force,CICIoT2023
11.781737219328242,42,2334.3881029550234,6,7394,80,0.7246572238024186,Normal,CICIoT2023
0.9832125578916117,7115,1034764.6330481997,1,34184,80,1682.671014879948,DDoS,CICIoT2023
1.0008275061792329,2138,1198627.5460975452,1,23770,80,1340.6609464706598,DoS,CICIoT2023
2.7646929682639696,50,3184.249124014978,17,22004,443,0.957364112895157,Normal,CICIoT2023
9.791202956595933,895,6521.397243971981,6,43888,22,155.36101039481184,Brute Force,CICIoT2023
1.2445751448175975,663,3285.5591491401938,6,19375,22,123.05455761547444,Brute Force,CICIoT2023
37.24809676920956,46,6108.466607048191,17,6099,80,6.583449944872794,Normal,CICIoT2023
1.0927397781847816,2531,514051.040491623,17,59511,80,1555.5289661911936,DDoS,CICIoT2023
12.67072556450883,44,1627.9797523137674,6,60735,80,1.265112753320564,Normal,CICIoT2023
6.3772614225579165,79,485.70600095626855,6,33722,443,2.7188624456540524,Normal,CICIoT2023
1.7401043985993305,72,10587.59813648376,17,17256,80,1.7989732801526803,Normal,CICIoT2023
1.339530722228082,4198,501985.3197927953,6,10301,80,1691.8674180502853,DDoS,CICIoT2023
0.061658697422460156,6154,165834.8617100273,17,59953,80,1360.024018452827,DDoS,CICIoT2023
17.13039913662748,52,9000.345771633696,6,8875,80,2.675509402117142,Normal,CICIoT2023
12.17418032578046,13,5631.210553440255,6,21985,80,0.050926833635683594,Normal,CICIoT2023
7.250054105176379,473,3811.8222011338316,6,45643,23,243.4699139325391,Brute Force,CICIoT2023
14.816663617256653,30,1000.5680326361293,17,15591,80,1.995584919381853,Normal,CICIoT2023
14.436191959892694,33,5202.7809196885555,6,18886,443,3.090583328523865,Normal,CICIoT2023
1.4564416476474267,1193,168431.0250239355,1,12214,80,1975.7604692831567,DDoS,CICIoT2023
3.4206305124382395,983,735.7357849613004,6,53912,23,140.4632733012847,Brute Force,CICIoT2023
10.593907248508131,94,11996.259781517309,6,20859,443,7.117997798463182,Normal,CICIoT2023
0.5037070405835457,3800,497118.4428863523,17,6434,80,1171.2022119836868,DoS,CICIoT2023
0.7166897464425782,6808,373427.09466221026,17,44080,80,511.496048973838,DoS,CICIoT2023
4.709023553011459,47,9387.080679862655,6,38489,22,3.2449012188512922,Normal,CICIoT2023
0.8623524786202582,6482,32701.53382106341,6,51976,80,1725.023263176077,DoS,CICIoT2023
6.0229113732750506,21,704.2797243533146,6,45626,22,1.710295097370955,Normal,CICIoT2023
0.05420565236646233,6823,615765.2560462551,1,22410,80,697.2336798469724,DDoS,CICIoT2023
0.4193499730240841,9210,274682.4387031414,6,56308,80,887.2598812867539,DDoS,CICIoT2023
1.015165700845162,7048,878040.4969388556,1,34779,80,1731.7974238253398,DDoS,CICIoT2023
1.0234949687206263,95,110.53029681411591,17,36844,22,0.12273978716393262,Normal,CICIoT2023
3.0585977194520004,19,593.2955646550253,1,0,0,69.87628917802496,Spoofing,CICIoT2023
25.168208254822684,40,2402.667240593697,6,35566,80,0.14730958101447222,Normal,CICIoT2023
2.253659433471397,19,7028.487984824549,17,38846,80,2.2705730233993657,Normal,CICIoT2023
7.739373959347084,79,4665.135346087056,17,13521,22,4.890301719079625,Normal,CICIoT2023
0.9227344678337805,1770,653628.3964535804,1,63092,80,1853.6799609287625,DDoS,CICIoT2023
0.10900132809010457,7031,2380107.174486932,17,14416,80,1542.3235605139387,DoS,CICIoT2023
12.405104712971502,69,540.8368456077819,6,32729,80,0.26250408776936296,Normal,CICIoT2023
0.8423771707111338,5318,324249.1309118465,6,8485,80,1768.4065444848602,DDoS,CICIoT2023
18.688852961540462,22,2686.716288783379,6,25974,80,0.731470295761989,Normal,CICIoT2023
1.1855878882819821,4259,138272.0376769749,1,19650,80,1786.3435064919256,DDoS,CICIoT2023
38.26794326489765,67,620.5488111063404,6,65071,443,0.9242370679173084,Normal,CICIoT2023
0.050856261859259906,5000,383076.3371974473,17,23991,80,748.442520542398,DoS,CICIoT2023
16.565884180738504,41,11140.787202685333,6,20014,22,0.05155430879335332,Normal,CICIoT2023
6.8124014765783585,468,4164.312671107416,6,47582,21,152.407223723808,Brute Force,CICIoT2023
6.59244588292425,42,9491.147353917488,17,1953,443,1.2102785449305875,Normal,CICIoT2023
18.484471577789872,54,3423.670411344603,17,20823,22,1.5182009518744422,Normal,CICIoT2023
3.1890757223365216,30,298.8836038739157,17,38250,22,0.3487661477022617,Normal,CICIoT2023
1.2101688669536732,876,1590.6824357612297,6,54516,23,82.51194562778467,Brute Force,CICIoT2023
4.193853158273405,6,6243.445096281949,1,0,0,38.25700456396176,Spoofing,CICIoT2023
33.89300703352162,72,26451.53965406844,6,19824,80,0.6804939297972233,Normal,CICIoT2023
1.4420918732573136,6619,25713.159519648514,17,46147,80,1970.1634886206505,DoS,CICIoT2023
2.441604395308988,14,1560.4835761790255,1,0,0,78.5711631344383,Spoofing,CICIoT2023
1.2521384432870024,1946,230172.43317892542,17,51615,80,1563.5205864305476,DDoS,CICIoT2023
0.27398467865507964,1340,219615.6992084949,6,9515,80,1746.0327657801154,DDoS,CICIoT2023
12.806187356833346,5,4443.072618112863,17,17020,22,0.3262652747639122,Normal,CICIoT2023
26.454126351585824,55,7725.215662213124,6,21243,443,1.9531749676136156,Normal,CICIoT2023
2.889949069793186,6,2624.735309789697,1,0,0,23.318573262925128,Spoofing,CICIoT2023
8.673020037113982,662,7831.256837529745,6,53906,21,291.00721179137844,Brute Force,CICIoT2023
1.3650873702964905,9458,228060.67823412392,1,20619,80,556.9723449347802,DDoS,CICIoT2023
21.54805202045254,96,397.3757516149585,17,47123,80,4.192615251900898,Normal,CICIoT2023
44.24733319525245,21,14990.654757299673,17,61035,443,1.7770180938484998,Normal,CICIoT2023
0.5692415628002068,8269,379537.0764646538,17,14551,80,1161.8355704829899,DoS,CICIoT2023
3.068200985381378,19,2587.1858037397337,1,0,0,90.5007301141809,Spoofing,CICIoT2023
2.3342984512236913,16,2892.3247930051725,1,0,0,61.617605631001595,Spoofing,CICIoT2023
1.4345102439817803,4119,2786340.315404375,6,9040,80,1460.2974673394356,DoS,CICIoT2023
0.45466801941919627,8742,1084780.7940351614,1,57156,80,1265.6487335063484,DDoS,CICIoT2023
15.776274881279532,35,6721.854329470049,17,28127,443,2.327723196267317,Normal,CICIoT2023
20.240206263176567,58,3845.690942250484,17,13437,80,0.8885642448186694,Normal,CICIoT2023
4.041742317629574,4,473.2301824724971,1,0,0,96.17032171342865,Spoofing,CICIoT2023
0.023206294819068662,8537,574774.9272183767,6,61927,80,941.9290945192897,DDoS,CICIoT2023
1.216280946070173,69,2191.098552169556,6,56320,22,0.3082853634204434,Normal,CICIoT2023
22.001513854063813,9,8727.798279814182,6,12414,80,3.74058534935761,Normal,CICIoT2023
0.9242701302138131,4175,264663.5303145144,17,55213,80,920.5016911872814,DoS,CICIoT2023
18.442768298847575,99,441.4469028677538,6,53831,22,1.9998329450601309,Normal,CICIoT2023
13.907188570550092,38,130.53680127555816,6,39034,443,0.7121093525572041,Normal,CICIoT2023
0.12452449216148362,8913,148688.4882903985,17,41147,80,717.7947693269905,DDoS,CICIoT2023
1.068063984068343,3555,1005351.9728742405,1,3975,80,938.7726366061127,DoS,CICIoT2023
0.23697108830215782,6686,1192821.0341214451,6,24806,80,1214.6554795156874,DoS,CICIoT2023
4.843313064591829,34,19411.66983988161,6,57746,80,1.0761244851050629,Normal,CICIoT2023
1.1418210287626966,1182,359667.0911016173,17,57417,80,1378.7971826802786,DoS,CICIoT2023
15.703795797277404,56,5168.013579624063,17,16397,443,2.503195722539067,Normal,CICIoT2023
26.934710709725785,28,1812.2411191872486,17,57022,80,4.972816129551245,Normal,CICIoT2023
1.0837761664718388,7046,177228.99833187106,17,8951,80,1444.336545337605,DoS,CICIoT2023
0.0909547318861267,8758,64209.40064278567,6,24569,80,1674.5249559750994,DDoS,CICIoT2023
3.603689722368351,7,4521.480381427246,1,0,0,62.493986603174086,Spoofing,CICIoT2023
0.70578231994578,3437,151728.08654574776,6,56127,80,974.4052245939602,DoS,CICIoT2023
0.16181965821836017,3624,79590.76203325775,6,64410,80,1799.8219726236302,DDoS,CICIoT2023
13.722794550287405,86,11222.204538520142,6,26706,80,0.9474247126599571,Normal,CICIoT2023
42.3085428847773,55,567.6512090618075,17,42454,443,1.6631137099108513,Normal,CICIoT2023
40.92558081660409,93,6184.565713175622,17,7342,22,0.5866797855454644,Normal,CICIoT2023
32.253096103848954,37,1731.694620227386,6,56080,22,5.764175324999622,Normal,CICIoT2023
3.4207122843584736,901,15224.525761144807,6,64139,22,62.04650309832406,Brute Force,CICIoT2023
7.6954893806163565,52,2531.64173583543,17,23080,22,1.2238703940999978,Normal,CICIoT2023
1.1235253476253024,15,2946.1514703364915,1,0,0,10.259312649905313,Spoofing,CICIoT2023
1.289845461276738,3257,411558.4451852052,1,16257,80,817.9910820479871,DDoS,CICIoT2023
0.9894566884334915,4893,1070785.26965118,6,28771,80,1516.7198004650663,DoS,CICIoT2023
0.9155506621565567,9353,261043.91638335338,1,31523,80,1607.8961871984961,DDoS,CICIoT2023
0.4802847422073915,4220,583156.8848210152,17,51637,80,1368.7628830620833,DDoS,CICIoT2023
0.13715859136164404,1234,239263.65759416946,6,27696,80,667.2683184819145,DDoS,CICIoT2023
11.88077631982609,48,626.0627504495665,17,63021,80,0.9531513113094143,Normal,CICIoT2023
0.512644864685948,9016,76404.91165229435,17,18082,80,1239.29687667117,DoS,CICIoT2023
8.770013248595829,21,11925.808270112782,17,25111,80,1.2475973399332378,Normal,CICIoT2023
50.65633331514457,64,2634.562945011596,6,21331,22,2.974364261341995,Normal,CICIoT2023
1.1616530079954115,3745,982908.5361905285,17,45748,80,614.577417487184,DDoS,CICIoT2023
8.233094463967998,38,1102.8707771692775,6,21471,80,0.836504144449329,Normal,CICIoT2023
7.651239020091628,568,4278.573430933416,6,21117,21,215.75183653544397,Brute Force,CICIoT2023
5.935438325760885,277,18777.149986246914,6,21960,21,257.4407800719112,Brute Force,CICIoT2023
6.455319084401317,553,6124.81452856446,6,45269,21,125.72893220829816,Brute Force,CICIoT2023
2.019282859514063,33,1515.8190425046666,17,53452,22,0.1231476834294042,Normal,CICIoT2023
17.704774897495575,8,15925.467021983783,6,34422,80,1.5131853144671552,Normal,CICIoT2023
6.858616016062654,380,32905.960797829,6,56859,23,141.42018706534282,Brute Force,CICIoT2023
0.3458180893300811,8659,493442.88693397254,6,33817,80,1770.7916585503726,DDoS,CICIoT2023
3.8363233521929794,388,1589.5201566782516,6,53940,21,90.97025594512056,Brute Force,CICIoT2023
6.785370233201569,882,4234.135344939628,6,24115,23,122.62612641785509,Brute Force,CICIoT2023
2.4029425139738896,16,125.08939585794815,1,0,0,72.0999763578049,Spoofing,CICIoT2023
18.57241762313414,9,3538.9323361569477,6,48586,443,1.0744835794865648,Normal,CICIoT2023
6.391252637157114,19,2286.851788924935,17,40212,443,0.15860426954010162,Normal,CICIoT2023
1.4460486937346708,19,1583.10671633723,1,0,0,26.22771418805003,Spoofing,CICIoT2023
10.203896550239582,7,1006.1094871259683,6,44551,80,0.10254243907225369,Normal,CICIoT2023
28.83484069581146,79,7978.634682838712,6,55134,443,0.23058224256851914,Normal,CICIoT2023
0.958442583662498,3743,631916.390842341,17,11709,80,1354.3096693506554,DDoS,CICIoT2023
3.335876048584813,650,25181.003708680528,6,39894,21,103.48925967205923,Brute Force,CICIoT2023
0.029414055958054783,1619,796541.2180781225,1,64636,80,1915.5523892303313,DoS,CICIoT2023
1.4406020505641164,9436,1537707.127374782,17,6390,80,1089.190663714015,DDoS,CICIoT2023
29.885045799214364,98,6435.11639460626,6,64093,80,1.2258446111794512,Normal,CICIoT2023
1.1742097725154652,4667,426302.69385432894,17,56412,80,1248.3434968039128,DDoS,CICIoT2023
1.1089280509849668,123,15344.271886134635,6,9179,23,251.1882804974237,Brute Force,CICIoT2023
1.7072661865456311,46,2040.6068427327787,17,21046,22,0.5855797318455365,Normal,CICIoT2023
0.376253084566168,5444,337819.87731790286,6,2220,80,677.7539353972273,DDoS,CICIoT2023
1.515536200654912,3,9997.912151804701,1,0,0,14.042016909605426,Spoofing,CICIoT2023
1.143901806008134,4824,514537.0661198921,6,43613,80,1877.639648218113,DoS,CICIoT2023
1.426883605808797,4674,171169.8440527919,6,54545,80,1988.6634340621683,DoS,CICIoT2023
0.5856215278839342,1692,232034.20593832678,6,52337,80,1853.3546051933572,DoS,CICIoT2023
32.47699400822475,24,636.8330935189589,17,13626,22,2.7868165948478176,Normal,CICIoT2023
4.895059416802061,69,1063.2037172916343,17,65527,80,0.5095012078792223,Normal,CICIoT2023
2.213765178992966,12,1657.1304958240237,1,0,0,48.47516481953005,Spoofing,CICIoT2023
1.6990583115667377,14,870.9737450452532,1,0,0,90.46848722799257,Spoofing,CICIoT2023
4.737636914436987,9,1024.7929220135854,1,0,0,78.67975272411775,Spoofing,CICIoT2023
8.408447476379735,133,6882.389499473696,6,61043,22,197.78257581462913,Brute Force,CICIoT2023
0.28734248765248843,1614,26679.96511811951,17,29176,80,1046.531357642348,DDoS,CICIoT2023
0.4499102857095668,3468,318095.28784719796,1,49431,80,1740.1201520393706,DDoS,CICIoT2023
0.08098547358039483,4607,227397.4813601517,1,17697,80,1813.8246252755855,DoS,CICIoT2023
0.813250883576653,8415,181265.71380374845,6,17988,80,1087.73594492525,DDoS,CICIoT2023
0.8245837756295848,5776,10005.817411525217,6,26299,80,1283.7652716283828,DoS,CICIoT2023
0.09140528580144872,7534,123813.2784587567,6,12604,80,1156.2228899123147,DoS,CICIoT2023
4.425398465299768,16,424.2062175588811,1,0,0,37.90760845084796,Spoofing,CICIoT2023
20.736125848115247,40,6871.969706403121,6,23436,22,1.8813257263898926,Normal,CICIoT2023
34.95635141812904,29,1557.2030083372645,6,17613,80,0.9270604799335608,Normal,CICIoT2023
35.832666237655495,43,1345.4387688096103,17,29908,443,1.786310046599916,Normal,CICIoT2023
0.9949112388285073,4273,20444.006191632725,17,32510,80,1276.3944519732831,DDoS,CICIoT2023
5.696982798393245,14,3387.621189628859,6,29507,22,2.506495320377518,Normal,CICIoT2023
1.1409178709576773,3800,370623.62177253794,6,3634,80,1053.9211553233117,DDoS,CICIoT2023
1.4000580452288114,8361,607356.8708741899,1,2938,80,1705.2771626524016,DDoS,CICIoT2023
2.952151262860524,43,9601.345181767627,6,37456,443,3.290865070249198,Normal,CICIoT2023
0.30090849840517314,6260,130013.48117020556,6,2562,80,678.311586765608,DDoS,CICIoT2023
22.70463003697457,51,2957.5177791518613,17,54336,80,0.9577423313643417,Normal,CICIoT2023
3.6696014191022757,36,2548.887417592576,17,7057,80,0.05103240190878215,Normal,CICIoT2023
4.211086905818252,9,3194.498597971188,1,0,0,65.43207241090491,Spoofing,CICIoT2023
28.799234860818498,8,4193.332454467554,6,21330,443,1.581212726377801,Normal,CICIoT2023
52.18475854604625,87,2907.0514918233707,6,40218,443,0.25224321747961925,Normal,CICIoT2023
1.4426548750847963,9125,412270.79369991494,1,33322,80,1797.9436383633686,DDoS,CICIoT2023
